"PC1" "PC2" "PC3"
"NDUFAB1" 0.0180311552908035 -0.00962070967605875 -0.0120045327903922
"ACAT1" 0.0173028562833118 -0.00779286040296026 -0.0129989906473142
"PAIP2" 0.000476761525835025 -0.00877784262381447 -0.00823525980215602
"RBM25" -0.00339388164425535 -0.00830397912907898 -0.012085070392338
"LRRC58" 0.00469019912387435 0.0167392728101019 -0.00176071786792808
"TARDBP" 0.00739436920074678 -0.00725393840002568 -0.00674852547860391
"RESP18" -0.0310620150903703 0.0150774090977548 0.0890122772508423
"PCP4" -0.0553444228807415 -0.00620137731146425 0.00389906822873395
"PABPC1" 0.017825712807245 0.00125657740850166 -0.0178105339048917
"EPM2AIP1" -0.0127803378977164 -0.023983796418011 5.75978660400596e-05
"NCL" 0.00644864180042385 -0.00930943995808471 -0.0206428664108252
"SWI5" -0.00233207837986012 -0.0206105240079561 0.00488570762994049
"ZBTB10" 0.0220698269640201 -0.0233903579950893 -0.00567207009164938
"HN1" 0.00252043117281263 -0.00499339713619033 0.00359107825883507
"OXCT1" 0.00110789813188393 -0.0158474328580947 -0.0242874237192335
"GNAO1" -0.0512298901783874 -0.0211646874932293 -0.00639203937873409
"POLR2M" 0.0034780568258508 -0.00655878598248062 -0.0071152817986081
"ATF4" 0.00321875955216398 -0.0157697982413435 -0.00678442263702214
"KIF1A" -0.0478214836137355 -0.0068022141245251 0.00478383169523025
"KLHDC2" -0.000203075534641599 -0.0104525497380301 0.00875183307911357
"HS6ST2" -0.0336811412629164 0.0217739693740669 0.0430753635810256
"NUCKS1" -0.00277545523541596 0.00159278516041401 -0.0139420667212352
"HIST1H1C" 0.0274214072499522 0.0128619936941021 0.00572114861406318
"CSDA" 0.0474037192448743 -0.002131521125239 -0.020887157489931
"DTNA" -0.0364805530737068 0.00317111804127701 0.0194077065171962
"GPM6B" -0.0440576332683375 0.000261428197805368 0.00757464440901539
"FAM160B2" 0.00795939889043693 -0.0171326901669713 -0.0186275747497348
"SLC25A3" 0.0046772295585953 -0.0140381352531518 -0.0247520455545732
"ACADM" 0.0450126336317336 -0.00118810450196883 0.00796367672660979
"ADIPOQ" 0.0189414905712357 0.0680932722392773 -0.00816930014590671
"MRPL47" 0.019512645128426 0.0107791702389144 -0.0154724527717704
"SLITRK1" -0.0174556498601145 -0.000971212290573861 -0.0145481664222889
"DIABLO" 0.0212792540739548 0.00174084514149695 -0.0201707054616736
"TAC1" -0.011698492976086 -0.00244228546747672 -0.0388297014536705
"COX7A2L" 0.000744240276587174 -0.00768956578111504 -0.00196307460844061
"LY6A" 0.0211384196183051 0.0809331364500251 -0.00729282645581856
"PPP2R2C" -0.0538703954590728 -0.013324720737629 -0.0210290524140845
"TPPP" -0.0440764516582444 0.00151148329612849 0.0166316739531075
"STMN4" -0.0441452180256904 -0.00947669976077564 -0.00700293390297052
"B630019K06RIK" -0.0419299683668529 -0.0103652246313532 0.0331359498579463
"BCAS2" 0.0128856924260746 -0.00649702882982487 -0.00079572478415168
"RPL32" 0.00721546164196368 0.0096774730415073 0.00853686562279202
"ARXES2" 0.000624496556720319 0.0027508687111066 -0.00836798250285252
"GPD1" 0.015819578221889 0.0751359289869102 -0.00110232741521679
"POLDIP2" -0.00187270018028955 0.0110558288904351 -0.00254599493960084
"NDUFA5" 0.00650753069127744 -0.00607169617802821 -0.00751983180945655
"TMED9" 0.00392993413742596 -0.0267768151552754 -0.0170639159887322
"IGF2R" 0.0424375948797297 -0.025980487378199 -0.00843481319249249
"RAB6A" -0.0110522631543543 -0.00957542912142797 -0.0143842557696125
"CCT3" 0.00124900366163461 -0.00293571494053557 -0.00880687687845862
"QK" 0.0123517701618898 0.00131341567109466 -0.00254965915182415
"PLIN2" 0.0237974137404409 0.0650721113434785 0.0193185309153752
"GABBR1" -0.0503499201453163 -0.0051626670534678 -0.0141852222162933
"FAM3C" -0.019445554917592 -0.0177596098384027 0.00753170701164101
"IMMT" 0.0111899784795927 -0.000977744706259211 -0.0092133831744212
"ARHGEF9" -0.0405188245887437 -0.0180716890628841 -0.00459390750599811
"ARL6IP1" -0.0102639480716465 0.00375850843059149 -0.0190018365823767
"PSMG3" 0.00755880069709129 0.00491131351330014 -0.00698931302477713
"APIP" 0.0243394233199809 -0.00367410146154041 -0.0368346238031918
"PTPLAD1" -0.0245466187563847 0.00129662179017775 0.00492226003983444
"PCSK5" -0.0159272963935589 0.0165122834740433 0.0289559310167235
"COX6B1" 0.00174430456257165 0.00544339798427381 -0.00726511472047391
"MAPRE1" 0.00240979878057463 -0.0173401605952638 -0.0212699916235494
"CCDC6" 0.00592561509482888 0.0133070831862156 -0.00869246600034527
"CKB" -0.0380078472509538 -0.0281617769569916 -0.000706954416097803
"MRPS25" -0.000610797933417531 -0.00995438701523982 0.0257345751701529
"MAT2A" 0.00179262431285864 0.010447630338711 -0.0184944816156883
"GBAS" 0.0134232873435627 -0.0251187324815327 -0.0115751441792199
"RPL22" 0.0127879024053747 0.00412896894703722 0.00272068590398459
"BIRC5" 0.028278128908922 -0.010464744236224 0.00676381417138656
"PRDX6" 0.0131314991979339 0.0138998348866981 -0.0123420852325736
"SYT4" -0.0560827863256835 -0.00166089142417112 0.00444004136335291
"UNC13C" -0.00251762905398358 -0.011309869863186 0.0429470023483965
"TRIM2" -0.0257724157941314 0.00907661192426839 -0.0242690195697461
"LDHB" -0.00327427304801358 -0.0159699590978432 -0.0134474060729299
"IDH3G" 0.00598691885556586 0.00634600217021802 -0.0163188006926387
"TPM3" -0.013597724969534 0.0178826620927503 -0.0067962949403155
"CSDE1" 0.000699005029351136 -0.00193859736119149 -0.00647613956025332
"GRPEL1" 0.018931866283496 0.0116981608211982 -0.0207038737221931
"ANKRD46" -0.0145152425826017 -0.00204701796258364 0.00735230554273019
"IFIT2" 0.0159001400558402 0.0338534750470663 0.00549327521618072
"HADHA" 0.0257870989934929 0.0243255309679165 -0.0055694981286824
"CSE1L" 0.0244998518543853 -0.00872560413465543 0.00383043157669819
"IL1A" -0.0151573928611959 0.0176015069915269 0.0581966902849307
"SAMM50" 0.0105604392675201 0.0144267850511007 -0.00622398126773842
"CD47" -0.014636075809407 0.015538897650197 -0.0184408441625059
"TCF25" -0.0178966064906129 0.00309280005377574 -0.00883485626445444
"MAP4K4" 0.00119358535597243 0.0271199756084454 -0.00125634728037168
"PNMAL2" -0.0402499869837997 0.00198073786593764 0.0316475176374343
"ITM2C" -0.0159258875481382 -0.00960106347500526 0.0029455639726684
"RPL8" -0.000984434640395659 0.00157700774141357 0.00562007865578951
"CDK14" -0.013232053666241 0.000496122776692481 0.0182723394833497
"RPL15" 0.00646510531288403 -0.00730293404302085 -0.00630199618801842
"GLRX3" 0.00510508442009442 -0.00107673828505653 -0.0106499245662108
"CACNB4" -0.0429587969253978 -0.0146285898771048 -0.0118454620954175
"CHMP4B" -0.0143734762626977 0.00512611896962097 -0.00688665283083576
"OLFM1" -0.042843675717435 -0.0156663724047871 -0.0223654751433924
"SDCBP" 0.00571229301199657 0.0039832970170931 0.0142953410539072
"ATXN10" -0.0189985801045717 -0.00504253561825075 -0.0118614926402196
"ZFP706" 0.00661637998897509 -0.0130899226304338 -0.00495789870308994
"MSANTD4" -0.00553576921036039 -0.0172004625456631 -0.00387640764724173
"POLR2G" -0.0139410100863964 -0.00676364906189906 -0.0141795508707167
"SVIL" 0.0473161369094509 -0.0252847012024112 -0.000773296784894037
"RPS9" 0.00543395920013901 0.0017434279389597 0.011315958915663
"PPTC7" -0.00230403472901495 0.0184764503682912 -0.00436794896216094
"COL25A1" -0.0309073696613507 0.0274119404658947 0.0314627012769844
"SLC38A2" 0.0171094208729758 -0.00766761002788225 0.0223338453976785
"PNRC2" 0.0346406641513838 -0.012750901503072 -0.0198633450170268
"ATF5" -0.0015289766319748 0.0346372553115103 -0.0423338402162581
"PAFAH1B1" -0.00885628376463041 -0.00736610852692719 -0.00682830360410904
"TRDN" 0.0410465303316569 -0.0553190112124665 0.0121850290110513
"KIF3A" -0.0242764067820095 0.000317900175803707 -0.0133126986015498
"RPS27L" 0.0326911407280367 0.00239810462436829 -0.00827037770283301
"CTSB" 0.00038937507357481 0.0145247144751951 -0.00249992433305449
"EIF4H" 0.00533442908024165 -0.00118186700368028 -0.00290449276201453
"SYN2" -0.0515947076855799 -0.00760274513862358 -0.0157385445723186
"SERF2" 0.0128338258038005 -0.0244854135928097 -0.00956547185646391
"TPI1" -0.00458469617191394 -0.00309927890723534 0.00583530864035705
"PPP1CB" 0.00914345685559839 -0.00576254569429077 -0.00894996896393017
"FGFR1" -0.00284702832012651 0.0321303443277908 0.035418920384695
"GBP3" 0.0169163410587597 0.0705818315788512 -0.0233675450000482
"ZFP106" 0.0110874133989865 -0.000732661739428622 0.00621818780005802
"RAB3C" -0.0428897618870561 -0.00657356907600519 -0.0287056286740156
"ETFDH" 0.0447673054435758 0.00206842515700161 -0.00293107970087101
"PPP2R5C" -0.00189808541891988 -0.0102868166800886 -0.0116353877268983
"GAD2" -0.04127515058811 0.0017698945542968 -0.0460918877867876
"GNB5" -0.0197091602802557 -0.0128699131945608 0.00082618490529771
"GARS" -0.000291509229750677 0.00579283785582786 -0.0160289897742542
"FUBP1" 0.00985699429799004 -0.00284779319043848 -0.01414788593531
"SRSF3" 0.00945755298537211 -0.0110560057867633 -0.00584170416673619
"CAMTA1" -0.00723034907480838 -0.0457686893236614 0.0170778365155673
"LAMP1" 0.00335007114481835 0.0137084038069544 -0.0126430963998973
"DCTN2" -0.0128637797554326 0.00272592998403979 -0.00785025621261705
"KIFAP3" -0.0249137104844452 -0.0199769839959237 -0.0107613918189387
"GORASP2" -0.00137643510660508 0.00117732446904641 -0.00328269158703889
"CCT2" 0.00602147411397124 -0.00467333443450929 -0.00639289275711136
"GJA1" 0.0358286344247999 -0.0318350945771135 0.033905577108388
"MTCH2" 0.0137709490749566 9.43773211610077e-05 -0.0104522522144756
"COL1A2" 0.0150639115763117 0.0619070643249283 -0.00122801455878892
"DPH5" 0.00118416283971704 0.0138047245301153 0.0140217012845146
"RASGRF1" -0.0303320089465833 0.0145136126584569 0.0652756567420803
"MKKS" 0.0197680210641323 -0.0206571985455074 -0.0444466947749592
"MTAP2" -0.0467217501379918 -0.00491007492927546 -0.0041742636542183
"IFI44" 0.0201199247058763 0.0743139907376721 -0.0191270241812122
"NEDD4" 0.0121626080406506 2.46911216096142e-05 0.000913994599165576
"2210013O21RIK" -0.0112760784135419 -0.00804632357045342 0.0015067764821897
"ATP6V1E1" -0.017952972940621 0.00776840111460239 -0.0119963527514834
"PLEKHA1" -0.00172132877399452 -0.00478247872950298 2.7436892643923e-05
"FUS" -9.66073012045574e-05 -0.000759133684157959 0.0138984139437144
"CNBP" 0.0111366357051956 -0.00381196114028685 -0.00766640061410802
"SKP1A" -0.00533205245468591 0.00175480729880743 0.0048092584922822
"TCEAL5" -0.0308473200705662 -0.0476777690965145 0.0058600207892834
"GRIA2" -0.0479260438994077 -0.0132753918673799 -0.0159742987669134
"KCNQ1OT1" 0.00568250070131406 0.0062962060855449 -0.0302272318995833
"AJAP1" -0.0324072740212507 0.00129229478123633 0.0239313283131828
"CLIC4" 0.0416081340300141 0.0108870471248158 0.0110216768187537
"PPIG" 0.00160933210476696 -0.00668879943013666 -0.020137947207256
"DLGAP1" -0.0396140693296644 0.00336469853133418 -0.0703070474999842
"EIF3C" -0.000121192952676172 0.0117178630904065 -0.0177034680862074
"RAB18" 0.00309794111809111 -0.00713976565006523 -0.00331602743756854
"AP1G1" -0.00771386408524328 0.0117652120216476 -0.00550026241287091
"ATP1B3" 0.00677280923955667 0.00292517893094613 0.0127440469695879
"PRDX2" -0.00736490369063988 -0.00424412846549695 -0.00756061907468987
"FKBP1A" -0.00670708585444516 -0.00161344118475282 -0.0179819713113436
"NT5C3" 0.00516559973137183 -0.00700082631424867 -0.000766938042850306
"PPHLN1" 0.0117744114925856 0.0132146188748986 -0.0173696300471563
"CACYBP" 0.00356477346999402 -0.0235438642799597 0.000425069522177336
"RDH14" 0.0357918742084155 -0.0133936537040295 -0.025727456752843
"SCCPDH" -0.00249549131731958 -0.00434884215245908 0.026987543076901
"BLOC1S5" 0.0132530469923187 -0.00753521034189046 0.00922518611182413
"PSMA2" 0.00580437698534392 -0.00268604194033291 -0.00285372964698744
"PJA2" -0.0128603879037321 -0.0138166071799823 -0.00729948680939164
"ARHGAP36" -0.0217827369526149 0.0145625434029507 0.0699622984339506
"TNNT1" 0.0203973956938662 -0.0354487656231669 0.00979794770480117
"TAX1BP1" 0.00106462247116347 0.000282605726727899 -0.004829900536847
"CSNK1A1" 0.0150562673346184 -0.0114324465659371 -0.0143774304330694
"CCL3" -0.0213220284740941 0.0327882957030388 0.084207281590941
"TGOLN1" -0.0109221680769826 0.0326590160505193 -0.00656019631045845
"BEX1" -0.00698814612778548 -0.0594565805886592 0.0489767079520208
"SLC24A2" -0.0364973802496637 -0.0160160249040934 -0.0215726010831901
"SNX2" 0.0112288412335317 0.0213381882311725 0.0165938907243956
"PA2G4" 0.00782506303525045 -0.0077774769709592 -0.0266432486069287
"NDUFA6" 0.0079297364593441 -0.00696514729289916 -0.000730283764173659
"IFIT1" 0.0182732845289387 0.0608407096891157 -0.00808453555104525
"DLAT" 0.010266843993454 -0.000373186853081281 0.00198070561915305
"DNAJA1" -0.00470190734475546 -0.0151781369959563 -0.00106683546671819
"RGS2" -0.0207319535745468 -0.0246422492022065 -0.00694635473355933
"TTYH1" -0.0402140775987882 0.00269775969873587 -0.00624941807366404
"TRA2B" 0.0107640453424222 -0.0275125176453554 -0.00876146333051235
"RPL7" 0.00957980546205713 -0.000525570673895339 0.00471779047773965
"VDAC3" -0.00229468314757488 0.0104420640749598 -0.00626200765151728
"RBPMS2" 0.0499488748237635 -0.00667335362404126 0.0230720107542916
"NDUFB9" 0.0026746166512742 0.00515440879207632 -0.0163819800194896
"SNRPD1" 0.0078845260714168 -0.0331930427505096 -0.0127923953773209
"ABAT" -0.0362761485980823 -0.0188984844133305 0.0203376432162457
"PRKCB" -0.0437194286397432 -0.000465944225743331 -0.0173123898652155
"GPATCH4" -0.00635713356791977 -0.0090964809758188 -0.0101519755576494
"UBE2W" 0.00560684862632385 -0.000243670991219895 -0.011978700597429
"DHX15" 0.0134118300396399 -0.00469589417581328 -0.0140004134157735
"CHP1" -0.00482791817355301 0.0254432962724473 -0.00686467466614676
"ATP5H" 0.00335635230612236 -0.00241379734021257 -0.0183772904708084
"COQ5" 0.00113912828539505 0.00270740006764776 0.0112993377927757
"DDX17" 0.00348211611546613 0.00563274520282025 -0.00498287644916759
"HNRPDL" 0.0101398150804309 -0.0118303239661115 -0.0154060580751908
"ATP6AP1" -0.00648394582959756 -0.0053635788527831 -0.0268016786905074
"DBT" 0.0298568781557134 0.00987000537147834 -0.015837542813389
"COX6A1" 0.00225699355941467 0.00561242871354711 -0.00402107448887068
"RAP1B" 0.0127534678592111 0.00738044095626873 -0.011038747164337
"UQCR10" 0.00458973500989732 0.000908230037621697 -0.00372898379721001
"UMPS" 0.00883945536462098 0.00746550632510459 0.0247873443449033
"ELAVL2" -0.0518216965846557 -0.00737826417413366 -0.00706889270765069
"VOPP1" -0.0171596278323686 -0.00848274091914497 -0.0219264551452615
"ACTA2" 0.0435691653065019 -0.0114024468257728 0.0137992233889398
"TM9SF3" 0.00545818584614491 -0.0122037461759479 -0.00711732196708191
"SEPT7" -0.0011860995040913 -0.00935078148317555 -0.0171022578503439
"NDUFA8" 0.006333249341222 0.00460219864095676 -0.001927451017104
"MTX2" 0.0215903926837471 -0.011245562857153 -0.0230660614388329
"DPYSL2" -0.0277209031087062 -0.0076282243004961 -0.00858034691753022
"DNAJC5" -0.0121483042014454 0.00134072181999159 -0.0146173509545887
"HNRNPU" 0.00464129237598571 -0.00396492669162045 -0.0121810800287665
"SEPT15" 0.0138812586393509 -0.00453250740784434 -0.00723900388891216
"CYC1" 0.00659657522366126 0.00805420941916725 -0.0196063826513587
"CAR10" -0.0281325571950525 0.00651143502449684 0.0503068338664049
"PDCD7" -0.00204834363750068 0.00211686229525429 -0.00328440687254775
"IK" 0.000147745864631495 -0.000688623185152711 -0.00444153808640238
"CXCL10" 0.00446893415201026 0.0340059371918414 0.019076383470156
"SERPINI1" -0.0440268087307422 -0.0202901626506451 -0.0381486430987966
"SNCA" -0.0463812404940172 -0.0236418501818531 0.00451900705464187
"CDR1" -0.0498804645883686 -0.00695502505102386 -0.0127063131529753
"EEF2" -0.0014509226070831 0.00384263739257966 -0.00193465159167556
"D4WSU53E" 0.00820991334559846 -0.0170774990676154 0.000314759624718748
"PAF1" -0.00222002732367232 0.00928785813085895 0.00629984841109312
"HYPK" 0.0075451841343736 -0.00959746602425053 0.00916832915620349
"RPL21" 0.000247080926076473 -0.0117115306946553 0.00754727660170103
"PELI1" 0.000905918628966009 0.00448733304789028 0.00158262950477126
"FAM168A" -0.0223760455723465 -0.013888995272102 -0.00812188102973766
"SON" 0.00530601881778303 0.000445863528894203 -0.0118226036193426
"TROVE2" -0.0117726610505461 -0.00353956520485457 -0.0218359458708433
"CTNNB1" 0.0133313734575072 -0.00746589591806782 0.0088796870925472
"TRIM25" 0.0240375546262452 0.0537718496667081 -0.00492923117027682
"AHNAK" 0.0458288153654117 0.0250418702262535 0.00530959513968591
"GSK3B" -0.0189876140137778 0.00803052291716589 -0.0135379207821635
"TNRC6A" -0.00825451018892982 0.00903836176472813 0.0107708971094534
"NEDD8" -0.0127109139349726 0.00692442670562371 -0.00597980833295922
"KLHL9" 0.00622056967911951 -0.0108319270943685 -0.0199260831533318
"SPARCL1" -0.0350724152325807 -0.00109128246954331 0.0129037939315014
"IER3IP1" -0.0012699906762011 -0.0104459982851381 -0.00942189117640267
"KIF21A" -0.032500320846802 -0.00448001773999181 0.0177164413977715
"RPS11" -0.000679410493549506 0.0175090547307802 0.0128340553880588
"MB" 0.0316745039492536 -0.0447622642622861 0.0339967299584852
"DNAJA3" 0.0110476721221719 0.0126601345135613 -0.018156835490418
"HARS" 0.000281596897732724 0.020387023802953 0.0171250149232325
"TSN" -0.0112943871135527 0.00366284897949368 -0.00633800991038448
"MGA" 0.00590273483399824 -0.00105218913030486 -0.0107573276938879
"C1QBP" 0.0123412122956632 -0.0106708808245432 -0.00248467732039901
"ZMYND11" -0.00438148879410874 -0.0126316133215825 -0.0170830703760799
"NPTN" -0.00707949207616749 -0.0148956427201809 -0.0239763894356305
"PUF60" -0.00655861979907486 -0.000950937248531434 0.00713655133740842
"SBDS" 0.0112510922244999 0.0166384379452538 0.00207294707221344
"PCMT1" -0.0122030813875109 -0.0300437516526865 0.0149745344935998
"ARMCX1" -0.010335249337289 -0.0181085398528932 0.0204208812978742
"CHPT1" 0.0265745054313172 0.0262947292549253 -0.0159841053031096
"TNFAIP1" 0.00580349261124774 0.00651476092989821 0.00895121964688724
"ETNK1" -0.0166572967719789 0.0161833891856568 -0.0151806134821062
"TMEM30A" 0.000613323479129736 -0.0195715034997558 0.000125619055956498
"MYCBP2" -0.00858018019412481 0.0110814251575881 -0.0139163886133603
"PIM3" 0.0201157569108188 0.00655381098004879 0.00603113339647921
"HNRNPM" 0.0141938004900401 -0.0193682305102757 -0.00289555247686755
"ATP6AP2" -0.0106619884547951 -0.0200459216326894 -0.0185759548329595
"KCTD17" -0.022496537439119 0.0110372684303629 -0.0189220082154225
"BCL2A1B" -0.0105092572748704 0.0317488993325195 0.0533446884916357
"POLR2E" 0.00476256335135467 0.0253616031856991 0.0252586549047348
"ARPC5" 0.0117299321921235 -0.00126017236544717 -0.0229438070611508
"COL3A1" 0.0197134436656308 0.0477055279594981 -0.017063865645504
"GNB1" -0.00760807131479795 -0.00495590487832709 -0.0195701206798834
"IDH1" 0.00341825643250355 0.0275010516933664 0.00354301107131446
"SH3BGR" 0.0410044506101146 -0.063550181003113 0.0290726207121951
"PSMD12" 0.00605950893868548 -0.00470257405440073 -0.00628830765665923
"TIMP2" -0.0209669319097348 -0.0144044849765945 0.000801445552068816
"PDHA1" 0.0127554774618188 -0.0080931725950591 -0.0356390288547862
"H2AFZ" 0.0151261482630452 -0.0157959226334514 -0.00995847315974733
"RPN1" 0.0142243748468674 -0.0119444435995844 -0.00423799964801471
"CNNM1" -0.0274396299381087 -0.00125270487450594 0.00513433416129922
"CYGB" -0.0446238712308226 0.0174904376024127 0.00928510492790667
"SERINC1" -0.0109226340175471 -0.0132521187396539 -0.0132555870669265
"EIF4A2" -0.00241864618026185 0.00808769501766973 0.00725283664305944
"RAC1" 0.00093212761434344 -0.00540639120770001 -0.00265009426519753
"USP1" 0.0322562357677557 -0.00329317222797149 -0.00229688850540221
"IFI202B" 0.017376375080563 0.0723106977694057 -0.0273201900482956
"TOP2A" 0.0266221292641938 -0.0118877239271742 -0.0149921471692387
"ATP5K" 0.00411427122468524 -0.0106508530283922 -0.00725839902678975
"MGEA5" -0.00474237080525784 -0.0170864308553736 -0.0211411477286635
"IGF2BP2" 0.0323471839115265 0.0135802537442772 -0.00714387977888695
"RTN4" -0.00425130427270356 -0.0116704928127466 -0.012810015368617
"ZRSR2" -0.0183664724830089 -0.0193127397127295 -0.00315369176157425
"HBS1L" 0.0129872803491898 -0.00991116635288358 0.00763277692411344
"TSPAN7" -0.0262665450246082 -0.0385070420668774 -0.00218129737237251
"RAB14" -0.00631839190875791 0.00197046751267654 -0.010365819599621
"ATP5J" 0.00357061444609101 -0.01096991821981 -0.00678507233237085
"MFF" -0.00240709345680789 -0.0101889494092278 -0.00180967518383736
"LONP2" 0.0157207459602001 0.00702022144160057 -0.0053188378165168
"KLF2" 0.0292458456720207 -0.00226238165753877 0.034881704092813
"CRYBA2" -0.0250624457691555 0.0217507394984467 0.0870948782283317
"LGALS3" 0.0168451369228349 0.0716714032803713 -0.0217529136782095
"HDAC11" -0.0298029848200004 -0.00521091528792374 0.0363140951953592
"EPT1" -0.00263568556085331 -0.00824037126034838 -0.00200314546229667
"FUNDC2" 0.0198755082889801 -0.0202869446741745 -0.00637387100097686
"PICALM" 0.0130992195533692 0.0034200822820152 -0.0173960679973265
"TAGLN3" -0.0425159927448106 -0.00712590840005137 0.0138697415528386
"BCAS1" -0.0213561886182669 0.013055489337491 0.0611445197781807
"IDH3B" 0.00130599347540768 -0.00352240907581734 -0.0113869840166086
"PAFAH1B2" -0.00490163175106217 -0.0100358699685736 -0.00496650033202121
"IIGP1" 0.0162954806336521 0.0530079962944955 -0.0100810876314297
"ZFAND5" 0.00842843836523592 -0.00678313995242887 -0.0211644051161369
"UBC" -0.00135802629684381 0.00911067782182462 -0.00433583034215403
"PARP12" 0.0129535005400158 0.0443246778040591 0.0143013732104791
"NDUFS2" 0.00110071002085682 -0.00359143386511667 -0.0107561814995475
"MRPL18" 0.0187618158515649 -0.0121740755714077 -0.00979371808512088
"PSMC3" -0.00314646313789378 -0.0166777348918792 0.00197629377914309
"BTG2" 0.0307826885356433 -0.00585876368304211 0.043739608356587
"SGSM1" -0.0383607726281434 0.0015209904916473 0.0310779671067081
"DDX3X" 0.00720456152340078 0.00263238135611132 -0.00692934871915034
"MYL12A" 0.0484815436781384 0.0129333643014836 0.0275352270322285
"ATPIF1" -0.0103984151319939 -0.0081463424255966 0.00630769653973331
"PQBP1" -0.0119590413202488 -0.0111913446683351 0.0172745505867404
"PDGFA" 0.00394135575765662 -0.021317742683497 0.000106224604649221
"GAA" -0.0192933645818901 0.0115786773472818 0.0355074231904044
"DYNLL1" -0.00302915675855319 -0.0107751695753486 0.00734020932534198
"THRSP" -0.00199899539887879 0.0474962368757954 0.0304733858488665
"MRPL50" 0.0171307063379433 -0.0156024502473253 0.00141074614198721
"RGS17" -0.0413433873395003 0.0119370185472605 -0.000248493337331995
"RNF187" -0.0173286038373321 0.00464029267177454 -0.013426975692625
"EIF2S1" 0.0144298643540716 0.0206587100873879 0.000306040019982622
"BDP1" -0.00211884112740329 0.0142472448595819 -0.00961504197433976
"PKD2" 0.0140040907379495 0.031494895300399 0.00641419257546277
"TIAL1" 0.000360110515246794 -0.00975440252745755 -0.00819065688484158
"ACAA2" 0.0435057545239062 0.0148738923510806 -0.0153124593288645
"LASS4" -0.0103433538872553 -0.0574893940620214 0.0120929273816241
"ANKRD40" -0.00436883344076333 0.00191259561201412 -0.0081204690285437
"PBRM1" 0.00491155841894226 0.00606808167712885 -0.0020497946116806
"ATP5J2" 0.00137157491655866 0.00146272994108703 0.00101516277549916
"RHOBTB1" 0.0140445159351513 0.0118154817669324 0.0160078416848319
"NDUFB2" 0.00505648237269758 -0.0104969594927103 -0.00706140163437424
"MRPS35" 0.0340340354189312 0.00110790390941334 -0.00911454616301088
"NSF" -0.0343811275612088 -0.0282536366356283 -0.0180145402507584
"PPA1" -0.0065384213107993 0.00738729391216693 -0.0103718044490852
"ATP9A" -0.0335188578595677 0.0204436478760692 -0.00315840647045557
"SFXN5" -0.0313510675653559 0.014392451561821 0.00459611400530997
"POLR2H" -0.00574040732949146 -0.00856456351173 -0.00692365025795514
"ZFR" -0.00595078007116964 -0.00677302350303548 -0.00632432952053641
"JMJD1C" 0.00850842089635383 -0.00678130566500606 0.0313720549405699
"PNO1" 0.0209510681658575 -0.00561794685828823 -0.0171660498948679
"RRAGC" 0.000532273796495471 0.0205113217625979 0.0125524632635439
"POGZ" 0.00402325143294167 0.00487080519905147 -0.0075862334900191
"SRPK2" -0.00674636602629273 -0.0118290405306651 -0.0185669919564323
"URM1" -0.0117797646627361 0.00563407410979842 0.0337130396892142
"NT5C" -0.00679511511957593 -0.0029717223702137 0.0202253023491655
"BFAR" 0.00945159888079464 -0.00722395229869985 -0.0307987256639807
"UBD" 0.0113006115540476 0.0382051701043253 0.000326886159868444
"DDB1" -0.00226876465126512 0.0137052980443652 -0.0140294578674233
"MYOZ2" 0.0430272587129594 -0.0629432696326847 0.033543330281689
"IFIT3" 0.0182488971127715 0.0711596418346706 -0.0130298987383607
"APOE" -0.00046375124704103 0.0494478001297409 0.0593886465054548
"DNER" -0.0475821547677676 -0.0069156510216965 -0.0519765603867418
"CLIP4" -0.00371980475227787 -0.048923066690067 0.0118980308634999
"PLLP" -0.00613105766047384 0.00944671535702864 0.0259945827557702
"A030009H04RIK" -0.0348467996826147 -0.0144906879337858 0.0143352609258987
"UNC119" -0.0130841040462955 -0.00582070655132697 0.0261437178026747
"DNAJB9" -0.00101979685125058 -0.040368888926118 0.0137245354595367
"ACTR8" 0.00559775493114768 -0.0021720587338131 -0.000686536302569831
"ZRANB2" 0.00118779377597634 -0.0108910213409709 -0.0209165333095239
"SBNO1" -0.00350050130133235 -0.00877442665527116 -0.024766810660801
"PEX5L" -0.0207269642083998 0.00275419794858327 0.0172993396280926
"USP27X" -0.0235610361111984 -0.000552736708563382 0.0268841201070401
"ERP29" -0.00629974772898718 0.00964499336147501 0.00511219416103631
"SLFN4" 0.0117273683718249 0.0458015405223537 -0.0078048564687592
"CENPV" 0.0109685654893584 0.0114153844051644 -0.0145940455345691
"PURB" -0.00580819210368121 -0.0109996300193194 -0.0132309622379566
"NDUFV1" 0.00094974640645336 0.00313075221975158 -0.0146762416948775
"TBC1D9" -0.0433019888102123 0.0121707898415564 -0.00734110167195511
"SEPP1" 0.0308581213450355 0.0182802660230962 0.0685747140703969
"CHMP5" -0.00419414406805545 0.000221318720854172 0.00713644424091884
"1500011B03RIK" -0.0298823090429889 0.0040933860545272 0.0192730356684611
"RBX1" -0.00140514945964371 -0.00298970794289747 5.18857004009459e-05
"CTSS" -0.0111807032570972 0.054535874131461 0.0586006484869845
"CORO1C" -0.0183617214287144 -0.00110996862975932 -0.00512126194485306
"MIR703" 0.0199550643384069 -0.000279712963850159 0.0286505116077456
"CFDP1" 0.000514067471363118 -0.0083242947068182 0.012827044179118
